X195,X197,X199,X287,X294,X316,X470,X539,X545,X546,X548,X550,X562,X569,X571,X573,X582,X584,X615,X630,X727,X730,X732,X817,X818,X824,X837,X847,X853,X856,X860,X901,X1019,X1245,X1246,X1249,X1254,X1255,X1280,X1281,X1282,X1283,X1295,X1302,X1303,X1304,X1307,X1308,X1309,X1311,X1313,X1314,X1326,X1328,X1338,X1346,X1349,X1351,X1352,X1354,X1358,X1363,X1366,X1398,X1423,X1492,X1494,X1496,X1502,X1561,X1579,X1580,X1587,X1589,X1590,X1596,X1597,X1598,X1599,X1601,X1604,X1613,X1624,X1648,X1661,X1680,X1681,X1683,X1685,X1736,X1744,X1747,X2173,X2756,X10678,X10679,X10680,X10710,X10742,X10761,X28025,X28037,X28038,X28116,X28118,X28131,X28132,X28141,X28901,X29343,X29385,X29466,X33033,X33959,X34085,X35703,X35760,X37554,X38289,X39488,X39950,X43675,X44742,X46867,X47678,X47715,X51663,X51669,X52773,X53345,X54291,X55884,X57706,X61645,X61648,X66284,X67824,X67827,X69328,X69966,X74426,X76123,X76832,X79604,X82983,X84112,X102684,X103216,X105219,X137591,X155148,X158847,X185008,X190721,X208224,X208479,X208962,X216816,X227940,X239935,X244366,X246787,X248315,X249188,X255248,X283734,X292800,X299767,X315405,X399726,X413503,X414970,X417368,X432198,X502558,X536441,X544580,X573062,X631220,X649756,X671223,X702967,X712122,X712357,X712411,X712538,X712633,X713030,X1042156,X1090133,X1134687,X1147143,X1147144,X1147145,X1147146,X1147147,X1147148,X1147149,X1147150,X1147151,X1147152,X1147153,X1147157,X1156431,X1156433,X1160721,X1168034,X1197717,X1211417,X1216932,X1225789,X1296536,X1297617,X1324352,X1335613,X1357825,X1407493,X1463165,X1471761,X1476577,X1524881,X1528099,X1531429,X1539298,X1560339,X1562970,X1572656,X1642646,X1649239,X1649240,X1655645,X1679721,X1692238,X1702170,X1702221,X1712675,X1725232,X1759399,X1785995,X1796613,X1796616,X1805478,X1805714,X1812934,X1812935,X1813821,X1815968,X1827481,X1834196,X1834198,X1834205,X1834207,X1839799,X1841863,X1852373,X1852374,X1852377,X1868135,X1870984,X1871021,X1871025,X1871034,X1884263,X1889813,X1902136,X1905288,X1907578,X1912856,X1915310,X1934254,X1944646,X2025876,X2026240,X2051905,real_y
0.00158228,0.000118244,0,1.99E-06,0,0,0,0,2.16E-06,4.80E-07,0.00709321,1.86E-05,0.00504199,0,0,0.0180694,2.23E-07,0,4.70E-06,0,5.34E-06,1.30E-27,1.12E-07,0.010532,0.00308049,3.79E-07,0,0,0.00137487,0.00227305,4.13E-08,3.05E-07,7.51E-08,0,0,0,0,0,5.42E-06,0,0,0,1.83E-76,0.00494134,0.0012632,0.0449704,0,0.000687727,0.00013095,0.00012861,0.000150347,3.36E-05,1.13E-05,0.00403828,0.000237913,0,9.44E-07,1.12E-05,0.000614574,1.83E-06,0,0,0,0,0,0,7.38E-07,0.0017437,1.03E-05,2.60E-07,1.79E-05,0,1.28E-06,0,6.68E-06,0.000289799,1.20E-06,4.66E-06,0,0.000104736,8.63E-05,3.04E-05,0.0106848,0,5.92E-06,0.000148648,2.08E-06,0,7.72E-05,0.000151754,0,3.42E-07,9.00E-05,0,1.03E-05,0,0,0,0,0,0,0.000528096,0,0.00304037,0.00112708,3.86E-05,0,0,0,0,0,0.000196018,3.29E-06,2.10E-06,2.85E-06,0,0,0,0,0.00193464,1.36E-06,0.000145182,9.27E-07,0,0.0550889,0,1.51E-07,0,1.30E-61,0,2.05E-06,0,0,5.79E-07,0,0,0,2.22E-07,0,0,0.00108056,0,1.38E-06,7.32E-07,0,0.00162621,0,0,0,0,0,0,0,0,0,0.00461387,9.34E-07,0.00130449,0,0.00024686,0.000428854,0.00605933,4.26E-07,3.97E-07,0,0,0.00417378,0,0,1.14005e-312,0,0,0,0,1.16E-05,0,3.64E-06,1.57835999999937e-312,2.74E-06,0.000339151,0,0,2.24E-07,0,8.01E-07,0,0.00011121,0,4.77E-05,0,4.75E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.0013114,0.00161241,3.22E-05,0,2.97E-06,2.65E-05,1.37E-05,0,0,2.85E-05,1.06E-05,4.58E-06,0,0,7.48E-05,0,4.81E-06,0,0,0,0,0,0,8.87E-07,0,0,0,0,3.35E-07,1.13E-290,0,0,1.36E-06,0,0.000719913,4.85E-07,0.000110315,8.47E-07,3.94E-07,0.000417758,0,2.43E-08,2.29E-67,5.88E-07,0,0.000100476,4.33E-06,0,0.000336939,0.00883585,1.09E-07,1.25E-05,0,2.33E-05,0,0,0.000113242,0,0,0,0,8.21E-05,0,0,1.07E-06,1.38E-05,0,1.78E-06,0.00835565,7.01E-06,0,1
0.000252152,1.29E-05,0,0,0,0,0,4.96E-07,6.89E-214,1.09E-05,1.04E-07,1.10E-06,0.000984991,0,4.08E-06,4.58E-06,3.00E-06,2.91E-07,0,0,2.45E-07,0,3.31E-07,0.0753009,0.00165713,7.60E-07,2.15E-07,0,0.000420925,4.29E-06,2.91E-08,0,0,0,0,0,7.82E-08,1.44E-06,1.82E-06,0,1.33E-06,0,4.32E-35,0.00134062,0.00048795,0.0460902,4.27E-05,0.000165418,3.53E-06,0.000520352,0.000123781,0.000122098,5.25E-06,0.00109723,3.58E-05,2.29E-07,0,4.97E-05,0.00165817,0,0,5.89E-07,5.03E-07,0,0,0,2.53E-07,0.000718594,0.000128027,1.57E-06,0.00236041,3.34E-05,6.03E-06,0,4.55E-05,0.0127413,4.41E-06,0.000584192,0,1.26E-05,7.79E-05,0.000459926,4.02E-06,6.53E-07,2.55E-06,0.0162099,6.80E-05,1.11E-05,0.00182239,8.37E-05,6.55E-07,1.38E-06,1.07E-06,0,4.08E-78,1.23E-192,0,7.59E-226,0,0,0,2.16E-05,7.02E-77,0.00510242,2.99E-43,2.22E-06,3.96E-07,0,0,0,1.48E-07,0.0113327,4.57E-05,0.000182378,9.78E-172,2.06E-254,0,0,0,0.000609418,9.98E-06,1.88E-05,1.40E-06,1.49E-62,0.0124449,0,8.81E-06,0,2.92E-07,0,1.74E-07,0,0,1.35E-05,0,0,0,0,0,0,0.00442956,0,1.84E-60,0,0,0.000539979,1.42E-06,0,0,0,0,0,0,4.74E-08,0,0.000628785,1.27E-07,0.0228708,0,8.07E-06,1.89E-06,2.77E-06,5.12E-06,2.87E-06,0,0,0.00620462,0,2.67E-05,2.05E-15,0,0,0,0,0,0,1.05E-05,1.18E-06,0,0.00253416,0,0,1.50E-06,4.79E-07,1.20E-05,1.55E-06,3.56E-06,1.25E-06,2.10E-07,0,2.42E-06,1.53E-260,0,0,0,0,0,0,0,0,0,0,0,3.10E-05,2.51E-05,3.14E-05,0,6.28E-07,1.19E-05,2.23E-07,0,3.90E-08,3.32E-06,3.47E-05,1.76E-07,0,0,1.28E-07,1.59E-07,3.19E-06,0,1.53E-07,1.18E-05,0,2.69E-76,7.83E-27,1.40E-06,1.57E-07,0,0,0,4.45E-07,0,0,0,1.37E-05,0,7.76E-06,8.06E-126,0.000255839,2.28E-07,0,1.77E-05,0,1.15E-07,0,3.18E-99,0,1.61E-05,9.12E-07,0,0.00033534,0.00428995,5.16E-60,5.71E-06,0,7.01E-06,2.25E-27,3.09E-07,8.60E-05,0,0,2.54E-07,0,7.90E-06,6.21E-65,0,1.01E-05,2.76E-07,0,0,0.000464947,1.31E-06,0,1
0.000315462,0,0,0,0,0,0,0,3.48E-07,0,0.000187499,7.35E-06,0.137678,0,0,0.0011142,4.20E-07,4.43E-05,9.01E-07,0,4.58E-06,1.74E-06,1.39E-06,0.124022,0.0036543,0,1.78E-06,0.00014227,0.00128115,4.28E-06,0,0,0,1.10E-06,3.32E-140,0,1.45E-06,1.40E-71,0,0,6.17E-07,0,0,0.000707025,1.50E-05,0.0401741,0.000149785,4.48E-05,0.00262972,0.000152264,0.000132002,7.76E-05,9.47E-06,0.00122567,3.83E-05,0,0,2.41E-06,0.000362622,0,1.71E-06,3.04E-05,3.45E-06,4.84E-07,0,1.40E-05,4.19E-06,0.00358139,0.000107162,0,1.20E-05,5.41E-06,7.51E-05,0,1.00E-05,0.000324449,8.88E-05,7.99E-06,3.88E-68,0.000100446,0.00259514,9.18E-05,0.00403569,3.66E-06,0,0.000192426,5.41E-05,4.27E-06,0.000269001,4.68E-05,6.67E-06,6.39E-07,2.81E-06,0,0,2.09E-05,6.18E-140,3.62E-154,0.000441681,0,0,6.86E-06,3.74E-06,0.00444575,0.00151733,1.90E-05,0,3.70E-07,1.24E-05,1.04E-06,0,0.00109109,1.08E-05,8.05E-05,0,0,0,0.000187025,0,0.000505006,0.000114567,2.35E-05,0.000945623,0,0.000309941,0,0,0,0,0,0,0,3.22E-07,4.90E-06,0,0,1.15E-06,1.33E-06,0,0,0.00114731,0,1.91E-07,0,0,0.000683023,0,0,0,2.19E-07,0,0,0,0,0,0.000352739,5.39E-05,0.0109979,0,6.79E-05,0,0.000132364,1.60E-06,0,0,0,0.00070607,8.27E-08,4.32E-06,0,0,0,1.24E-06,0,4.65E-06,0,1.32E-05,0,1.65E-05,0.00384171,0,0,0,0,0,0,2.26E-05,0,2.94E-06,0.000246277,4.71E-05,0.000241667,3.23E-179,0.00016916,0,0,0,0.00140703,0,0,0,0,0.00226861,4.08E-05,2.20E-05,0.0277961,0,0,8.26E-05,4.49E-07,4.24E-05,0,3.65E-06,0,0.000181486,0,0,0.000282871,0,1.68E-05,8.77E-05,0,6.59E-06,0,1.01E-06,0,0,0,0,7.60364064555803e-318,0,1.26E-06,0,3.49E-07,0,1.59E-05,1.14E-06,2.12E-05,0,0.00042315,1.95E-06,0,0.000218377,0,1.84E-07,0,1.56E-05,0,5.48E-05,4.27E-06,0,0.000362522,0.0154734,2.05E-07,0.00010319,0,5.11E-06,1.23E-05,8.11E-07,0.000698203,0,2.40E-06,0,0,9.01E-07,4.83E-07,0,1.00E-06,0,0,5.56E-07,0.000187047,0.00129312,0,1
0.000460196,7.09E-05,0,2.27E-07,0,0,0,0,0,0,8.83E-06,2.20E-05,0.00101636,0,0,2.24E-05,3.86E-07,0,5.78E-07,0,1.96E-06,0,0,0.101508,0.0215109,0,0,3.65E-06,0.00769186,4.42E-07,2.19E-07,2.43E-05,0,0,0,0,0,0,0,0,0,0,0,6.01E-06,9.81E-07,0.000644893,0.000236145,7.29E-06,0,5.22E-05,6.85E-06,3.63E-05,3.29E-05,3.23E-05,8.56E-07,0,0,7.09E-05,0.00105164,0,0,0,0,8.98E-07,0,0,2.26E-06,0.00241739,1.41E-06,0,2.64E-06,0,0,0,6.66E-07,4.29E-05,2.08E-06,0,0,7.01E-05,0.000304193,7.57E-07,0.000671431,8.57E-07,7.11E-06,0.000495098,7.55E-54,0,0.000132198,0.000264948,0,0,0.0124221,0,6.87E-130,0,5.38E-252,2.86E-250,0,0,0,0,0,0.0602788,0.000512966,7.70E-06,0,0,4.15E-19,0,0,5.45E-05,4.54E-05,1.22E-06,4.13E-06,0,0,0,0,0.000616216,0,1.98E-06,1.87E-05,5.34E-07,3.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13E-05,0,2.84E-06,6.15E-07,0,0.00249229,1.55E-17,0,0,0,0,0,7.68E-213,0,0,0.00322622,3.31E-07,0.000308381,0,3.91E-05,3.98E-07,0.00012686,0,7.03E-07,0,5.81E-07,0.00249195,0,4.12E-108,0,0,0,0,0,2.55E-06,0,3.01E-06,0,3.52E-05,0.00317822,0,0,0,0,0,6.50E-07,0,0,4.64E-05,0,0,0,0,0,0,0,0,0,0,0,2.52E-210,0,0,6.59E-05,7.70E-05,2.59E-05,0,0.00419696,0.000472721,5.92E-06,3.73E-168,0,0.000523818,1.52E-05,4.98E-05,0,3.00E-181,0,5.63E-290,0,4.21E-170,0,0,0,0,0,8.44E-221,0,0,5.90E-31,0,1.45E-272,0,0,0,3.60E-06,1.13E-06,3.64E-06,8.39E-07,0.00118539,3.27E-07,6.83E-07,0.000200639,0,4.20E-08,0,6.95E-05,0,4.43E-05,1.20E-05,1.27E-05,5.22E-05,4.80E-05,0,6.06E-05,0,0,0,0,0.000444385,0,0,0,0,0,0,0,9.32E-07,0,0,2.59E-05,0.00242227,0,0,1
4.28E-05,0.000315623,2.74E-12,2.50E-07,4.91E-07,0,0,0,0,1.43E-06,6.92E-06,1.51E-06,0.0063163,0,2.48E-07,8.69E-06,6.72E-05,0,0,0,5.71E-05,2.42E-06,1.60E-05,0.0712665,0.0108983,0,0,2.66E-06,0.0178058,1.24E-05,1.24E-06,0.000202661,0,0,0,0,7.20E-08,0,3.80E-06,0,6.24E-07,0,0,0.000230432,1.28E-05,0.0230565,8.25E-05,6.69E-05,8.65E-05,0.000333065,1.12E-05,0,3.91E-05,2.15E-05,3.63E-06,0,0,2.31E-05,0.00043457,0,5.45E-07,0,0,0,0,0,9.50E-14,0.0022358,1.15E-06,0,5.10E-06,0,0,0,2.21E-06,1.16E-05,0,1.59E-06,8.60E-07,7.44E-07,2.88E-05,7.64E-07,0.000139205,0,1.41E-05,0.100216,1.55E-05,6.62E-06,0.000559777,1.19E-05,0,0,2.13E-05,0,0,0,0,4.53E-94,4.93E-05,0.00054174,0,1.71E-05,0,0.0436745,0.00116855,0.000209189,9.40E-06,3.72E-07,1.72E-06,0,0,0.00161215,1.01E-05,0,8.94E-06,0,0,1.87E-168,0,0.00237866,1.30E-06,9.64E-06,1.32E-06,3.32E-06,9.34E-05,0,0,0,2.90E-90,0,0,0,0,3.59E-07,0,0,0,0,0,0,0.00120366,0,3.88E-07,0,0,0.00313356,0,0,0,5.90E-07,1.50E-240,7.28E-07,0,1.33E-07,0,0.000182735,1.72E-05,0.0118625,0,4.76E-05,0,0.00494349,9.03E-06,6.77E-06,0,0,0.000518359,0,0,0,0,1.86E-80,0,9.55E-05,2.63E-06,0,5.36E-07,0,0,0.00375474,0,0,4.25E-07,0,0,8.50E-07,1.07E-06,0,3.31E-05,4.20E-252,0,0,0,0.000109916,3.24E-249,0,0,0.000334262,4.62E-223,0,8.36E-121,2.19E-182,4.68E-175,5.12E-05,7.38E-05,4.74E-05,0,1.44E-05,0.127748,0,0,0,0,0.000398423,0,2.29E-276,0,0,0,9.20E-06,0.000219655,0,5.26E-06,0,0,7.62E-06,1.60E-06,3.95E-06,0,9.88131291682493e-324,0,3.21E-06,0,0,0,9.66E-05,0,2.68E-05,0,0.00124483,0,0,1.24E-05,0,0,0,0,0,2.71E-05,1.43E-05,1.28E-05,8.72E-05,0.00340335,2.06E-07,0.000190423,0,6.05E-06,0,0,4.65E-05,0,0,0,0,8.97E-07,0,0,0,0,0,0,0.00215817,8.64E-07,0,1
0.00087742,7.82E-06,0,0,0,0,0,0,0,0,4.28E-06,3.31E-06,6.35E-05,0,1.49E-18,0,0,0,7.00E-07,0,0,0,0,0.0132872,0.0033144,0,0,1.48E-06,0.00811433,1.90E-05,3.05E-78,0.000175823,0,3.63E-06,0,1.87E-06,1.60E-07,8.17E-06,4.83E-06,0,1.80E-05,0,2.53E-74,0.00170586,0.000194898,0.0508659,0.000622335,0.000340921,0.0275114,0.0013519,4.27E-05,1.02E-05,0.000295281,4.76E-05,2.11E-05,0,0,1.24E-05,0.0011398,0,6.55E-05,5.13E-116,1.59E-06,3.36E-06,0,0,0,0.00389336,1.36E-06,0,0.00302063,8.10E-06,0,1.97E-07,4.11E-05,0.000923316,0.000131646,1.86E-06,2.37E-05,5.09E-06,1.78E-06,0.0122653,0.00945621,1.26E-05,0,7.27E-05,7.67E-05,0,0.0128962,7.81E-05,0,2.88E-06,6.36E-05,0,0,0,0,0,0,0,0,2.01E-05,0.000237288,0.00248121,6.84E-05,1.96E-05,6.67E-115,0,3.47E-07,1.64E-06,0,0.000207992,2.61E-05,2.08E-06,0,0,1.61E-06,0,0,0.00190413,0.000160816,2.08E-05,4.90E-06,0,0.0293984,0.000117409,0,0,0,0,0,0,0,3.20E-20,0,0,0,0,0,0,0.00823192,0,0,0,0,0.00462489,2.28E-34,0,7.33E-60,1.31E-06,0,0.000156907,0,0.000117064,0,0.00755466,0,0.30425,0,9.55E-05,0.00025193,4.97E-05,0,0,0,0,0.0120069,0,1.04E-300,0,0,0,0,0,0,0,4.89E-06,0,6.71E-37,0.0374772,0,1.53E-06,9.44E-07,4.42E-06,0,0,1.22E-34,0,0.000112859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68E-06,4.23E-90,5.37E-05,0,0,7.43E-05,0,0,0,0.000120177,4.68E-06,0.000533886,0,0,3.30E-07,0,0,0,0,0,0,0,0,0,9.73E-07,0,0,0,0,0,0,0,0.000147488,2.61E-94,8.43E-06,0,0.000432324,1.39E-05,8.28E-07,1.08E-05,5.94E-256,1.21E-05,7.16E-19,0,0,0.00111674,4.76E-05,0,0.00335613,0.00419675,0,0,8.29E-06,4.90E-06,0,5.21E-06,0.0011753,0,0,0,0,0,0,0,8.13E-05,0,0,0,0.00292962,0,0,1
0.00094026,0.000126906,0,1.26E-161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199488,0.00613489,0,0,0,0.00312802,1.60E-06,2.50E-07,0.000708138,0,0,0,0,0,3.80E-130,6.46E-05,0,0,4.95188000000002e-310,0,0.000157979,1.07E-05,0.0147595,0,1.45E-05,6.42E-05,0.00012867,2.91E-05,0.000240216,1.30E-05,0.00120506,6.21E-06,0,0,2.10E-05,0.00133603,0,0,0,0,1.81E-05,0,1.65E-07,3.12E-81,0.015151,0.000100813,0,5.20E-06,0,0,0,0,2.92E-07,0,0,0,0.000127599,0.000673466,8.24E-05,4.64E-06,6.25E-05,3.75E-05,0.00162078,4.20E-05,1.11E-05,0.000943062,7.65E-05,0,0,4.32E-05,0,0,0,0,0,0,0,0,0,0,0.00398172,0.00791972,2.36E-05,3.32E-275,0,0,0,0,2.08E-05,1.08E-05,1.24E-14,2.11E-06,0,0,0,0,0.00152207,4.47E-06,1.67E-05,8.67E-06,0,0.0805655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85E-229,1.06E-05,0,3.21E-06,1.33E-05,0,0.00336225,1.79E-54,0,0,2.52E-07,0,0,6.92E-74,1.85E-05,0,0.00397427,0,0.000397493,0,0.000100191,3.70E-59,0.00146686,0,0,0,2.24E-276,0.00266694,0,2.71E-24,0,0,0,0,0,3.22E-05,0,0,0,0,0.00470586,0,0,1.41E-06,0,0,0,0,0,4.15E-109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000384394,0,3.19E-05,5.50E-05,0,0,0,0.00282733,0.000188589,0.000105091,0,0,1.09E-05,0,0,0,0,3.59E-05,0,0,0,5.36E-38,4.39E-06,0,0,0,0,0,0,0,7.03E-06,0,3.26E-06,0,0.0016778,7.84E-06,2.35E-05,8.04E-05,0,0,0,0,7.08E-06,5.37E-05,1.16E-05,0,0.000159451,8.76E-05,3.45E-06,3.24E-05,0,1.74E-05,0,2.05E-156,0.00127484,0,0,0,0,0,0,0,6.74E-06,0,0,6.76E-05,0.000292908,0,0,1
0.00012679,4.85E-06,0,0,0,0,0,0,0,1.62E-06,8.58E-07,2.12E-06,0.00338933,0,6.31E-07,2.05E-05,0,0,0,0,3.39E-06,0,0,0.0261558,0.0246038,0,5.53E-06,0.000630412,0.00134288,0.0049677,9.81E-07,0,0,0,0,0,0,0,2.01E-06,0,0,0,5.91E-55,0.000127595,5.93E-05,0.024509,1.93E-05,4.12E-05,6.11E-06,0.000452194,1.66E-05,2.90E-05,1.46E-05,9.87E-05,2.74E-05,0,0,8.11E-06,0.000719248,0,0,0,0,0,0,0,1.70E-06,0.000766442,0.000228209,0,0,0,0,0,0,2.12E-06,0,0,0,0,1.57E-05,0,7.22E-06,2.45E-06,5.43E-119,0.00608149,9.31E-06,0,0.000329633,1.51E-05,0,0,0.000540072,0,0,0,0,0,0,0,0,3.30E-05,0,0.206774,0.000372359,0.000673659,1.37E-06,0,3.19E-06,0,0,0.000227705,1.54E-05,0,0,8.60E-06,0,0,0,0.000475931,2.26E-05,3.75E-05,3.35E-06,0,0.036339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000694447,0,4.85E-07,0,0,7.95E-05,0,0,0,1.84E-07,0,0.000513991,0,3.09E-05,0,0.000653194,9.34E-113,0.00371536,0,0.194733,0,0.000563562,0,3.73E-06,0,0,0.00511826,0,0,0,0,0,0,0,0,0,0,0,0.000169007,0.00128142,0,0,0,0,3.78E-06,1.77E-06,6.00E-06,0,0.000131892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77E-06,2.05E-05,9.91E-06,0,0.000223427,0.000166651,1.14E-06,0,0,1.52E-05,1.80E-06,6.16E-07,0,0,0,0,5.74E-06,0,0,0,0,0,0,0,0,0,0,0,1.60E-06,0,0,3.22E-06,2.41E-05,0,5.08E-05,2.70E-06,0.00042819,1.66E-116,0,1.28E-05,0,2.31E-07,2.12E-104,0,0,4.39E-05,4.33E-06,6.91E-05,3.36E-05,0.00111661,0,6.89E-06,0,1.61E-05,0,0,8.08E-06,0,2.04E-06,0,1.37E-06,4.38E-06,0,0,0,0,0,0,0.00838692,0,3.95252516672997e-323,1
0.000384651,8.56E-06,9.19E-06,0,0,0,0,0,5.79E-06,0.00119304,0.000311301,0.00208602,0.000713789,0,2.71E-05,0.000113215,0,0,4.17E-06,2.44E-06,8.81E-06,2.15E-06,2.35E-06,0.092915,0.00664577,7.10E-07,0,0,0.00382634,7.16E-07,3.07E-06,1.14E-06,0,0,0,0,0,0,5.33E-06,0,0,0,5.32E-21,6.30E-05,3.06E-06,0.000759089,0.000118522,9.32E-07,5.79E-05,3.69E-05,2.67E-06,1.20E-05,8.14E-05,8.94E-06,1.11E-230,0,0,3.06E-06,0.000171481,0,3.95E-07,0,0,0,0,0,0,0.00127407,2.24E-05,0,3.70E-06,6.59E-07,0,0,0,4.79E-05,0,0,0,8.59E-06,8.99E-05,2.27E-05,1.58E-06,0,8.08E-07,0.00145959,4.98E-06,1.60E-06,0.000121247,4.41E-06,0,0,1.61E-05,1.23E-07,0,0,0,0,0,0,0,4.42E-06,0,0.0201002,0.00111032,0.00035012,0,2.31E-06,2.11E-06,0,0,0.000259113,2.99E-06,7.32E-236,1.44E-05,5.84E-07,0,0,0,0.000631547,0,1.13E-05,8.64E-07,1.54E-06,0.0322613,0,0,0,4.00E-66,0,1.04E-05,0,2.83E-05,0.000102766,3.40E-07,0,1.65E-185,3.19E-06,0,0,0.000239736,1.29E-06,5.64E-25,5.35E-179,0,0.000125752,3.32E-47,0,0,1.45E-07,0,7.17E-07,0,6.44E-06,3.26E-05,0.000107785,0,0.00181716,0,0.000103213,0.000268465,0.00698908,0,2.34E-06,9.43E-07,0,0.00038052,2.19E-07,0,0,5.55E-07,0,0,0,1.14E-05,0,0,0,2.62E-05,0.00138435,0,0,1.26E-06,0,0,1.40E-06,0,6.41E-67,0.000241731,0,4.28E-05,0,0,0,0,0,0,0,0,0,0,0,0,1.01E-06,2.03E-06,0.000656742,0,3.68E-05,0.161889,7.77E-26,0,6.80E-06,9.03E-05,1.85E-50,2.17E-05,0,0,3.10E-06,0,2.25E-06,0,0,8.15E-07,0,3.67E-07,0,5.81E-06,1.26E-05,0,0,0,9.35E-07,0,2.18E-05,0,0.00136696,0,3.70E-06,0,0.000472056,0,3.68E-07,1.85E-05,5.07E-07,0.00023698,0,0,6.61E-05,6.34E-06,6.39E-06,2.24E-05,4.34E-06,0.000105043,1.22E-06,3.54E-05,0,1.71E-06,1.18E-06,0,5.05E-05,0,0,0,0,0,0,0,4.01E-06,5.28E-06,2.78E-270,0,0.00685726,2.31736999999999e-310,1.46E-05,1
0.000578322,0.00017929,0,0,0,0,0,0,0,4.80E-07,1.40E-05,1.44E-06,0.00101291,0,0,2.56E-05,0,0,0,0,0,0,0,0.0429142,0.00890128,0,7.34E-05,0,0.0023175,1.52E-06,2.13E-06,0,2.13E-07,0,0,0,0,0,1.19E-05,0,0,0,0,0.000112406,4.86E-06,0.00081245,5.88E-05,5.59E-05,1.45E-05,0.000154737,2.36E-06,6.23E-05,1.17E-05,4.58E-05,7.31E-06,0,0,6.28E-06,0.00109965,0,2.14E-06,0,1.33E-06,0,0,0,5.66E-06,0.00192952,1.11E-05,0,0,0,0,0,0,0,0,0,0,6.79E-05,0.000406286,1.20E-05,3.78E-06,1.46E-06,1.22E-06,0.132062,0.000266102,1.54E-05,0.00121391,0.000298995,0,0,0.0804916,0,3.60E-240,0,0,0,0,0,0,6.83E-06,0,0.0139116,0.000409985,0.00228368,8.81E-07,0,7.05E-07,0,0,0.000179908,0.00120411,2.35E-54,0,0,0,0,0,0.00220015,0.0016876,2.25E-06,0.0139633,0,0.00377267,0,0,0,0,0,4.77E-07,0,0,0,0,0,0,0,0,0,0.00331515,2.50E-289,0,1.05E-06,0,0.00118973,0,0,0,0,0,0,0,2.13E-05,0,0.00143506,2.19E-06,0.0317744,0,9.11E-05,3.06E-06,0.00437304,0,0,0,0,0.011401,0,0,0,0,2.53E-43,0,0,6.57E-06,0,3.36E-06,0,7.45E-06,0.00270598,0,0,2.66E-06,0,2.06E-05,0,3.04E-56,0,7.54E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42E-06,7.98E-06,7.79E-05,0,0.000213257,5.24E-05,0,0,0,0.00216166,2.67E-05,0.00015987,0,0,4.86E-07,1.43E-06,1.08E-05,0,0,5.18E-06,1.88E-06,0,0,1.26E-06,0,0,0,0.0742241,2.03E-06,0,0,0,1.15E-05,0,0,5.06E-06,0.00028125,4.17E-06,0.000104754,8.31E-05,0,7.22E-08,0,3.42E-05,0,7.92E-05,1.83E-05,0,0.00127643,3.38E-05,9.70E-07,4.31E-05,0,2.03E-05,0,0,0.000346281,0,0,0,0,0,0,0,0,0,0,6.25E-05,0.0070387,0,0,1
